tulo/meno,momenttitaso,momenttinumerot,linkki,1.momentti,2.momentti,3.momentti,nimi,poistettava momentti,numero,Lib budjetti,Leikattavaa momentista,Liikennevalo,Perustelu,suhdeluku leikkauksiin,Leikkausten kategorisointi
meno,2,29.70.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/70/70.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,70. Opintotuki,,70. Opintotuki,,1 290 760 000,1 040 460 000,−250 300 000,Tärkeä / Tehokas,,"−19,39%",Koulutus (siirto STM)
meno,3,29.70.52.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/70/52/52.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,70. Opintotuki,52. Opintolainojen valtiontakaus (arviomääräraha),52. Opintolainojen valtiontakaus (arviomääräraha),,250 300 000,0,−250 300 000,Leikataan / Tehoton,Siirretään momentille 33.lib.52,"−100,00%",
meno,3,29.70.55.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/70/55/55.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,70. Opintotuki,55. Opintoraha ja asumislisä (arviomääräraha),55. Opintoraha ja asumislisä (arviomääräraha),,906 260 000,906 260 000,0,Liikkumavaraa,"Opiskelijoiden tuet säilytetään, mutta LIberaalipuolueen visiossa nämäkin korvataan jonkin tasoisella perustulolla","0,00%",
meno,3,29.70.57.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/70/57/57.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,70. Opintotuki,57. Korkeakouluopiskelijoiden ateriatuki (arviomääräraha),57. Korkeakouluopiskelijoiden ateriatuki (arviomääräraha),,40 000 000,40 000 000,0,Leikataan / Tehoton,"Opiskelijoiden tuet säilytetään, mutta LIberaalipuolueen visiossa nämäkin korvataan jonkin tasoisella perustulolla","0,00%",
meno,3,29.70.59.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/70/59/59.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,70. Opintotuki,59. Koulumatkatuki (arviomääräraha),59. Koulumatkatuki (arviomääräraha),,94 200 000,94 200 000,0,Leikataan / Tehoton,"Opiskelijoiden tuet säilytetään, mutta LIberaalipuolueen visiossa nämäkin korvataan jonkin tasoisella perustulolla","0,00%",
meno,2,29.80.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/80.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,,80. Taide ja kulttuuri,,547 484 000,293 037 100,−254 446 900,Leikataan / Tehoton,,"−46,48%",Järjestörälssi
meno,3,29.80.16.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/16/16.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,16. Ylimääräiset taiteilija- ja sanomalehtimieseläkkeet (arviomääräraha),16. Ylimääräiset taiteilija- ja sanomalehtimieseläkkeet (arviomääräraha),,23 047 000,22 047 000,−1 000 000,Liikkumavaraa,Ei enää myönnetä uusia eläkkeitä,"−4,34%",
meno,3,29.80.20.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/20/20.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,20. Museoviraston kulttuuri- ja nähtävyyskohteiden tilakustannukset (siirtomääräraha 2 v),20. Museoviraston kulttuuri- ja nähtävyyskohteiden tilakustannukset (siirtomääräraha 2&nbsp;v),,22 446 000,22 446 000,0,Tärkeä / Tehokas,"Museoviraston kulttuurikohteiden tilamenot, määrärahat säilytetään toistaiseksi ennallaan. Valtion suojelussa olevien kulttuurikohteiden määrää tulisi kuitenkin pyrkiä karsimaan ensisijaisesti myymällä ne paikallisyhdistyksille tai vastaaville tahoille.","0,00%",
meno,3,29.80.21.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/21/21.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,21. Taiteen ja kulttuurin yhteiset menot (siirtomääräraha 3 v),21. Taiteen ja kulttuurin yhteiset menot (siirtomääräraha 3&nbsp;v),,576 000,70000,−506 000,Liikkumavaraa,Pidetään tekijänoikeuksien toteutumiseen osoitetut,"−87,85%",
meno,3,29.80.30.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/30/30.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,30. Valtionavustukset yleisten kirjastojen toimintaan (kiinteä määräraha),30. Valtionavustukset yleisten kirjastojen toimintaan (kiinteä määräraha),,9 185 000,9 049 000,−136 000,Liikkumavaraa,Leikataan kulttuurilehtituki,"−1,48%",
meno,3,29.80.31.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/31/31.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,31. Valtionosuus esittävän taiteen ja museoiden käyttökustannuksiin (arviomääräraha),31. Valtionosuus esittävän taiteen ja museoiden käyttökustannuksiin (arviomääräraha),,155 153 000,44657600,−110 495 400,Liikkumavaraa,"Esittävän taiteen ja taitelijoiden työkentän tuet poistetaan kokonaisuudessaan, sillä taiteen ja kulttuurin tuotannon tulee olla valtiollisesta toimijasta riippumatonta. Liberaalipuolueen perustulomalli myös poistaa tarpeen erillisille alakohtaisille tuille. Museoiden tuesta leikataan vähentämällä tuettavien museoiden määrää noin viidenneksellä. Laajalle hajautettu tuki on paikoitelleen johtanut siihen että tukirahoilla saadaan pidettyä seinät pystyssä, mutta kehittymiseen ei ole resursseja. Kapeammalla ja tarkennetumalla tukemisella jäljelle jää parempia ja elinvoimaisempia museoita.","−71,22%",
meno,3,29.80.34.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/34/34.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,34. Valtionosuus ja -avustus taiteen perusopetuksen käyttökustannuksiin (arviomääräraha),34. Valtionosuus ja -avustus taiteen perusopetuksen käyttökustannuksiin (arviomääräraha),,104 573 000,104 573 000,0,Liikkumavaraa,Hankkeita vähennetään ja keskitytään määrärahan olennaiseen käyttöön.,"0,00%",
meno,3,29.80.40.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/40/40.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,40. Korvaus Suomenlinnan huoltoliikenteen käyttötappioon (siirtomääräraha 2 v),40. Korvaus Suomenlinnan huoltoliikenteen käyttötappioon (siirtomääräraha 2&nbsp;v),,252 000,0,−252 000,Leikataan / Tehoton,"Suomenlinnan huoltoliikenteen käyttötappion korvaus, momentti leikataan kokonaisuudessaan. Täsmäsorvattu aluetuki, josta päästään eroon säätämällä Suomenlinnaan nimellinen käyntimaksu, jolla huoltoliikenteen menot katetaan. Helsinki ei tarvitse täsmäsorvattua aluetukea, vaan voi rahoittaa kaupungin sisäisen liikenteen omalta alueeltaan kerätyillä veroilla. Sama aluetukia vastustava periaate leikkauksen taustalla kun 2022 budjetissa ollut 31.20.54. Saaristo- ja yhteysalusliikenteen ostot 20 M€.","−100,00%",
meno,3,29.80.41.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/41/41.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,41. Eräät käyttöoikeuskorvaukset (siirtomääräraha 3 v),41. Eräät käyttöoikeuskorvaukset (siirtomääräraha 3&nbsp;v),,22 678 000,17 178 000,−5 500 000,Liikkumavaraa,Leikataan korvaus yksityisestä kopioinnista yritystukena,"−24,25%",
meno,3,29.80.50.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/50/50.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,50. Avustukset taiteen ja kulttuurin edistämiseen (siirtomääräraha 3 v),50. Avustukset taiteen ja kulttuurin edistämiseen (siirtomääräraha 3&nbsp;v),,83 151 000,2 256 000,−80 895 000,Liikkumavaraa,Momentille jätetään lastenkulttuuri,"−97,29%",
meno,3,29.80.51.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/51/51.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,"51. Apurahat taiteilijoille, kirjailijoille ja kääntäjille (arviomääräraha)","51. Apurahat taiteilijoille, kirjailijoille ja kääntäjille (arviomääräraha)",,19 443 000,19 443 000,0,Leikataan / Tehoton,"Apurahat taide- ja kulttuurialan toimijoille. Momentti leikataan kokonaisuudessaan, taiteen ja kulttuurin tuotannon rahoituksen tulee olla riippumatonta valtiosta. Alan toimijoiden toimeentuloa parannetaan tehokkaammin ja tasapuolisemmin perustulolla, joka ei aseta taiteen ja kulttuurin tuottajia riippuvaiseksi harkinnanvaraisesta tukimuodosta. Kansalaisyhteiskunnan on rahoitettava taidetuotanto.","0,00%",
meno,3,29.80.52.lib,,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,lib. Kulttuurituotannon rahoitus kulttuurille jota markkinat eivät tuota ja on tarpeen,lib. Kulttuurituotannon rahoitus kulttuurille jota markkinat eivät tuota ja on tarpeen,lib,,27 825 500,27 825 500,Liikkumavaraa,"Kulttuuritukia jatketaan kulttuuriperinnön ylläpitämiseen 29.80.52. momentin poistuessa. Määrärahaa voi käyttää museoiden (5 M€) ja kansallisgallerian (13 M€), kirjastojen (5 M€), sekä vähemmistökulttuurin tuottamiseen Kehitysvammaliiton ja Saamelaiskäräjien jakamana. Lisäksi omaisuuden suojaa turvaava Tekijänoikeusneuvosto, tekijänoikeusasioiden neuvottelukunta ja selvitysten kuluihin jätetään 79 000 €.","0,00%",
meno,3,29.80.53.,https://budjetti.vm.fi/indox/sisalto.jsp?year=2026&lang=fi&maindoc=/2026/tae/hallituksenEsitys/hallituksenEsitys.xml&id=/2026/tae/hallituksenEsitys/YksityiskohtaisetPerustelut/29/80/53/53.html,29. OPETUS- JA KULTTUURIMINISTERIÖN HALLINNONALA,80. Taide ja kulttuuri,53. Valtionavustus tilakustannuksiin (siirtomääräraha 2 v),53. Valtionavustus tilakustannuksiin (siirtomääräraha 2&nbsp;v),,31 276 000,2 000 000,−29 276 000,Liikkumavaraa,"Pienimpien museotoimijoiden tilatuki jätetään, mutta suuremmille ja elävän kulttuurin toimijoille ei pidä tilankäyttöön ohjautuvaa yleisavustusta antaa. Mikäli kulttuuria halutaan tukea se on tehtävä hankintana.","−93,61%",
