year,fiscal_side,momentti_tunnusp,momentti_snimi,hallinnonala,actual_eur,has_structural_guardrail,structural_relation_types,source_rows,observed_months,data_as_of,is_complete_year,coverage_status
2018,expense,33.60.40.,Valtion rahoitus lääkäri- ja lääkintähelikopteritoiminnan menoihin,Sosiaali- ja terveysministeriön hallinnonala,28990000,false,,6,12,2018-12-01,true,complete
2018,expense,33.60.52.,Valtion rahoitus turvakotitoiminnan menoihin,Sosiaali- ja terveysministeriön hallinnonala,17190647.2,false,,110,12,2018-12-01,true,complete
2018,expense,33.60.63.,Valtionavustus sosiaalialan osaamiskeskusten toimintaan,Sosiaali- ja terveysministeriön hallinnonala,3000000,false,,37,12,2018-12-01,true,complete
2018,expense,33.60.64.,Valtion korvaus rikosasioiden sovittelun järjestämisen kustannuksiin,Sosiaali- ja terveysministeriön hallinnonala,6950043.06,false,,100,12,2018-12-01,true,complete
2018,expense,33.70.20.,Rokotteiden hankinta,Sosiaali- ja terveysministeriön hallinnonala,33254092.43,false,,180,12,2018-12-01,true,complete
2018,expense,33.70.21.,Terveysvalvonta,Sosiaali- ja terveysministeriön hallinnonala,723084.39,false,,37,12,2018-12-01,true,complete
2018,expense,33.70.22.,Tartuntatautien valvonta,Sosiaali- ja terveysministeriön hallinnonala,621613.34,false,,23,12,2018-12-01,true,complete
2018,expense,33.70.50.,Terveyden edistäminen,Sosiaali- ja terveysministeriön hallinnonala,2541873.69,false,,58,12,2018-12-01,true,complete
2018,expense,33.70.51.,Valtion korvaus työterveyshuollon erikoislääkärikoulutuksesta aiheutuviin kustannuksiin,Sosiaali- ja terveysministeriön hallinnonala,2300000,false,,7,12,2018-12-01,true,complete
2018,expense,33.70.52.,Valtionavustus UKK-instituutin toimintaan,Sosiaali- ja terveysministeriön hallinnonala,928000,false,,3,12,2018-12-01,true,complete
2018,expense,33.80.40.,Valtion korvaus maatalousyrittäjien lomituspalvelujen kustannuksiin,Sosiaali- ja terveysministeriön hallinnonala,131170027.41,false,,11,12,2018-12-01,true,complete
2018,expense,33.80.41.,Valtion korvaus turkistuottajien lomituspalvelujen kustannuksiin,Sosiaali- ja terveysministeriön hallinnonala,2495501.72,false,,11,12,2018-12-01,true,complete
2018,expense,33.80.42.,Valtion korvaus poronhoitajien sijaisavun kustannuksiin,Sosiaali- ja terveysministeriön hallinnonala,250000,false,,3,12,2018-12-01,true,complete
2018,expense,33.80.50.,Valtion korvaus maatalousyrittäjien ja turkistuottajien lomituspalvelujen hallintomenoihin,Sosiaali- ja terveysministeriön hallinnonala,16139990.44,false,,23,12,2018-12-01,true,complete
2018,expense,33.90.50.,Avustukset yhteisöille ja säätiöille terveyden ja sosiaalisen hyvinvoinnin edistämiseen,Sosiaali- ja terveysministeriön hallinnonala,355116961,false,,28,12,2018-12-01,true,complete
2018,expense,35.01.01.,Ympäristöministeriön toimintamenot,Työ- ja elinkeinoministeriön hallinnonala,26896264.26,false,,1212,12,2018-12-01,true,complete
2018,expense,35.01.04.,Suomen ympäristökeskuksen toimintamenot,Ympäristöministeriön hallinnonala,24388915.07,false,,1372,12,2018-12-01,true,complete
2018,expense,35.01.29.,Ympäristöministeriön hallinnonalan arvonlisäveromenot,Maa- ja metsätalousministeriön hallinnonala,7711638.75,false,,104,12,2018-12-01,true,complete
2018,expense,35.01.65.,Avustukset järjestöille ja ympäristönhoitoon,Työ- ja elinkeinoministeriön hallinnonala,1945597.52,false,,80,12,2018-12-01,true,complete
2018,expense,35.10.20.,Ympäristövahinkojen torjunta,Työ- ja elinkeinoministeriön hallinnonala,9589854.9,false,,281,12,2018-12-01,true,complete
2018,expense,35.10.21.,Eräät luonnonsuojelun menot,Työ- ja elinkeinoministeriön hallinnonala,2536361.72,false,,525,12,2018-12-01,true,complete
2018,expense,35.10.22.,Eräät ympäristömenot,Työ- ja elinkeinoministeriön hallinnonala,15148266.39,false,,1309,12,2018-12-01,true,complete
2018,expense,35.10.52.,Metsähallituksen julkiset hallintotehtävät,Ympäristöministeriön hallinnonala,36260000,false,,16,12,2018-12-01,true,complete
2018,expense,35.10.60.,Siirto öljysuojarahastoon,Ympäristöministeriön hallinnonala,6000000,false,,7,12,2018-12-01,true,complete
2018,expense,35.10.61.,Vesien- ja ympäristönhoidon edistäminen,Työ- ja elinkeinoministeriön hallinnonala,9197954.38,false,,520,12,2018-12-01,true,complete
2018,expense,35.10.63.,Luonnonsuojelualueiden hankinta- ja korvausmenot,Työ- ja elinkeinoministeriön hallinnonala,30450657.74,false,,438,12,2018-12-01,true,complete
2018,expense,35.10.64.,EU:n ympäristörahaston osallistuminen ympäristö- ja luonnonsuojeluhankkeisiin,Ympäristöministeriön hallinnonala,4500000,false,,3,12,2018-12-01,true,complete
2018,expense,35.10.65.,Öljyjätemaksulla rahoitettava öljyjätehuolto,Ympäristöministeriön hallinnonala,1000000,false,,6,12,2018-12-01,true,complete
2018,expense,35.10.66.,Kansainvälisen yhteistyön jäsenmaksut ja rahoitusosuudet,Ympäristöministeriön hallinnonala,1824829.48,false,,17,12,2018-12-01,true,complete
2018,expense,35.10.70.,Alusinvestoinnit,Ympäristöministeriön hallinnonala,7855571.54,false,,19,12,2018-12-01,true,complete
2018,expense,35.20.01.,Asumisen rahoitus- ja kehittämiskeskuksen toimintamenot,Ympäristöministeriön hallinnonala,4901847.38,false,,596,12,2018-12-01,true,complete
2018,expense,35.20.02.,Rakennetun ympäristön ja rakentamisen digitalisaatio,Ympäristöministeriön hallinnonala,2105460.72,false,,144,12,2018-12-01,true,complete
2018,expense,35.20.30.,Vuokra-asukkaiden talousongelmien ehkäiseminen,Ympäristöministeriön hallinnonala,63398.07,false,,73,12,2018-12-01,true,complete
2018,expense,35.20.52.,Avustukset asuinrakennusten sähköisen liikenteen infrastrukt,Ympäristöministeriön hallinnonala,87795.89,false,,95,12,2018-12-01,true,complete
2018,expense,35.20.55.,Avustukset korjaustoimintaan,Ympäristöministeriön hallinnonala,6714836.82,false,,51,12,2018-12-01,true,complete
2018,expense,35.20.64.,Avustukset rakennusperinnön hoitoon,Työ- ja elinkeinoministeriön hallinnonala,872771.09,false,,82,12,2018-12-01,true,complete
2018,expense,36.01.90.,Valtionvelan korko,Valtiovarainministeriön hallinnonala,1146884095.54,false,,74,12,2018-12-01,true,complete
2018,expense,36.09.20.,Palkkiot ja muut menot valtionvelasta,Valtiovarainministeriön hallinnonala,3269545.63,false,,40,12,2018-12-01,true,complete
2018,expense,6-alkuiset,talousarviokirjanpidon tilit,Eduskunta,51372751.83,false,,3998,12,2018-12-01,true,complete
2018,financing,15.01.02.,Takaisinmaksut valtion lainoista liikelaitoksille,Valtiovarainministeriön hallinnonala,-22849033.36,false,,4,12,2018-12-01,true,complete
2018,financing,15.01.04.,Muiden lainojen lyhennykset,Maa- ja metsätalousministeriön hallinnonala,-1737883836.77,false,,94,12,2018-12-01,true,complete
2018,financing,15.03.01.,Nettolainanotto ja velanhallinta,Valtiovarainministeriön hallinnonala,985765655.98,false,,46,12,2018-12-01,true,complete
2018,revenue,11.01.01.,Ansio- ja pääomatuloverot,Valtiovarainministeriön hallinnonala,-9701120659.15,false,,14,12,2018-12-01,true,complete
2018,revenue,11.01.02.,Yhteisövero,Valtiovarainministeriön hallinnonala,-4077751992.74,false,,15,12,2018-12-01,true,complete
2018,revenue,11.01.03.,Korkotulojen lähdevero,Valtiovarainministeriön hallinnonala,-46217276.34,false,,18,12,2018-12-01,true,complete
2018,revenue,11.01.04.,Perintö- ja lahjavero,Valtiovarainministeriön hallinnonala,-692262962.52,false,,13,12,2018-12-01,true,complete
2018,revenue,11.04.01.,Arvonlisävero,Eduskunta,-18082248957.84,false,,1263,12,2018-12-01,true,complete
2018,revenue,11.04.02.,Eräistä vakuutusmaksuista suoritettava vero,Valtiovarainministeriön hallinnonala,-771420300.62,false,,14,12,2018-12-01,true,complete
2018,revenue,11.04.03.,Apteekkivero,Valtiovarainministeriön hallinnonala,-179887851.32,false,,26,12,2018-12-01,true,complete
2018,revenue,11.08.01.,Tupakkavero,Valtiovarainministeriön hallinnonala,-1115321747.1,false,,25,12,2018-12-01,true,complete
2018,revenue,11.08.04.,Alkoholijuomavero,Valtiovarainministeriön hallinnonala,-1471675210.78,false,,24,12,2018-12-01,true,complete
2018,revenue,11.08.05.,Virvoitusjuomavero,Valtiovarainministeriön hallinnonala,-154620048.02,false,,19,12,2018-12-01,true,complete
2018,revenue,11.08.07.,Energiaverot,Valtiovarainministeriön hallinnonala,-4657195954.19,false,,48,12,2018-12-01,true,complete
2018,revenue,11.08.08.,Eräiden juomapakkausten valmistevero,Valtiovarainministeriön hallinnonala,-15695899.17,false,,24,12,2018-12-01,true,complete
2018,revenue,11.10.03.,Autovero,Liikenne- ja viestintäministeriön hallinnonala,-1001100778.35,false,,26,12,2018-12-01,true,complete
2018,revenue,11.10.05.,Varainsiirtovero,Valtiovarainministeriön hallinnonala,-844246446.54,false,,14,12,2018-12-01,true,complete
2018,revenue,11.10.06.,Arpajaisvero,Valtiovarainministeriön hallinnonala,-226334314.45,false,,13,12,2018-12-01,true,complete
2018,revenue,11.10.07.,Ajoneuvovero,Liikenne- ja viestintäministeriön hallinnonala,-1192535984.27,false,,29,12,2018-12-01,true,complete
2018,revenue,11.10.08.,Jätevero,Valtiovarainministeriön hallinnonala,-6933987.37,false,,12,12,2018-12-01,true,complete
2018,revenue,11.19.03.,Ratavero,Liikenne- ja viestintäministeriön hallinnonala,-4486357.69,false,,10,12,2018-12-01,true,complete
2018,revenue,11.19.04.,Eräät viestinnän maksut,Liikenne- ja viestintäministeriön hallinnonala,-36822636.23,false,,43,12,2018-12-01,true,complete
2018,revenue,11.19.05.,Eräät liikenteen maksut,Liikenne- ja viestintäministeriön hallinnonala,-28321473.73,false,,27,12,2018-12-01,true,complete
2018,revenue,11.19.06.,Väylämaksut,Valtiovarainministeriön hallinnonala,-49077803.14,false,,13,12,2018-12-01,true,complete
2018,revenue,11.19.08.,Öljyjätemaksu,Valtiovarainministeriön hallinnonala,-3675411.35,false,,24,12,2018-12-01,true,complete
2018,revenue,11.19.09.,Muut verotulot,Liikenne- ja viestintäministeriön hallinnonala,-6872888.54,false,,51,12,2018-12-01,true,complete
2018,revenue,11.19.10.,Sähkö- ja maakaasuverkkomaksut ja Perämeren tuulivoima-alueella perittävä tuulivoimamaksu,Työ- ja elinkeinoministeriön hallinnonala,-4084583.99,false,,4,12,2018-12-01,true,complete
2018,revenue,11.19.11.,Rahoitusvakausviraston hallintomaksut,Valtiovarainministeriön hallinnonala,-2708008,false,,2,12,2018-12-01,true,complete
2018,revenue,12.23.99.,Valtioneuvoston kanslian muut tulot,Maa- ja metsätalousministeriön hallinnonala,-4988.77,false,,5,12,2018-12-01,true,complete
2018,revenue,12.24.20.,Tiede- ja kulttuuri-instituuttikiinteistöjen vuokratulot,Ulkoministeriön hallinnonala,-929302.8,false,,5,12,2018-12-01,true,complete
2018,revenue,12.24.99.,Ulkoministeriön hallinnonalan tulot,Puolustusministeriön hallinnonala,-56142265.83,false,,122,12,2018-12-01,true,complete
2018,revenue,12.25.10.,Tuomioistuintulot,Oikeusministeriön hallinnonala,-45297274.66,false,,140,12,2018-12-01,true,complete
2018,revenue,12.25.15.,Yleisen edunvalvonnan tulot,Oikeusministeriön hallinnonala,-25517429.98,false,,25,12,2018-12-01,true,complete
2018,revenue,12.25.20.,Ulosottomaksut,Oikeusministeriön hallinnonala,-80144181.67,false,,61,12,2018-12-01,true,complete
2018,revenue,12.25.99.,Oikeusministeriön hallinnonalan muut tulot,Oikeusministeriön hallinnonala,-3057559.5,false,,175,12,2018-12-01,true,complete
2018,revenue,12.26.98.,EU:lta saatavat tulot,Sisäministeriön hallinnonala,-24273579.78,false,,11,12,2018-12-01,true,complete
2018,revenue,12.26.99.,Sisäministeriön hallinnonalan muut tulot,Sisäministeriön hallinnonala,-17728311.83,false,,71,12,2018-12-01,true,complete
2018,revenue,12.27.01.,Puolustushallinnon rakennuslaitoksen tulot,Puolustusministeriön hallinnonala,-38470.35,false,,1060,12,2018-12-01,true,complete
2018,revenue,12.27.20.,Tulot irtaimen omaisuuden myynnistä ja rojaltimaksuista,Puolustusministeriön hallinnonala,-18000,false,,57,12,2018-12-01,true,complete
2018,revenue,12.27.99.,Puolustusministeriön hallinnonalan muut tulot,Puolustusministeriön hallinnonala,-8289880.09,false,,102,12,2018-12-01,true,complete
2018,revenue,12.28.11.,Kuntien osuudet verotuskustannuksista,Valtiovarainministeriön hallinnonala,-115517465.63,false,,5,12,2018-12-01,true,complete
2018,revenue,12.28.12.,Kansaneläkelaitoksen osuus verotuskustannuksista,Valtiovarainministeriön hallinnonala,-22230165.21,false,,5,12,2018-12-01,true,complete
2018,revenue,12.28.13.,Evankelisluterilaisten seurakuntien osuudet verotuskustannuksista,Valtiovarainministeriön hallinnonala,-12702951.55,false,,5,12,2018-12-01,true,complete
2018,revenue,12.28.20.,Valtion tieto- ja viestintätekniikkakeskuksen eräät tulot,Valtiovarainministeriön hallinnonala,-6756152.07,false,,13,12,2018-12-01,true,complete
2018,revenue,12.28.25.,Metallirahatulot,Valtiovarainministeriön hallinnonala,3045442.61,false,,26,12,2018-12-01,true,complete
2018,revenue,12.28.50.,Siirto valtion eläkerahastosta,Valtiovarainministeriön hallinnonala,-1859447637.77,false,,14,12,2018-12-01,true,complete
2018,revenue,12.28.51.,Muiden eläkelaitosten puolesta maksettujen eläkemenojen hyvitykset,Valtiovarainministeriön hallinnonala,-217718545.33,false,,12,12,2018-12-01,true,complete
2018,revenue,12.28.52.,Vakuutusmaksuja vastaavat maksut,Valtiovarainministeriön hallinnonala,-19439569.85,false,,53,12,2018-12-01,true,complete
2018,revenue,12.28.60.,Työturvallisuusmaksu,Valtiovarainministeriön hallinnonala,-849370.43,false,,7,12,2018-12-01,true,complete
2018,revenue,12.28.92.,Euroopan unionin perinteisten omien varojen kantopalkkiot,Maa- ja metsätalousministeriön hallinnonala,-34579998.37,false,,26,12,2018-12-01,true,complete
2018,revenue,12.28.93.,Euroopan unionilta saatavat tulot matkamenojen korvaamiseen,Valtiovarainministeriön hallinnonala,-2142944,false,,4,12,2018-12-01,true,complete
2018,revenue,12.28.99.,Valtiovarainministeriön hallinnonalan muut tulot,Valtiovarainministeriön hallinnonala,-24254446.31,false,,191,12,2018-12-01,true,complete
2018,revenue,12.29.70.,Opintotukitoiminnan tulot,Opetus- ja kulttuuriministeriön hallinnonala,-20946855.21,false,,25,12,2018-12-01,true,complete
2018,revenue,12.29.88.,Opetus- ja kulttuuriministeriön osuus rahapelitoiminnan tuotoista,Opetus- ja kulttuuriministeriön hallinnonala,-572100000,false,,14,12,2018-12-01,true,complete
2018,revenue,12.29.99.,Opetus- ja kulttuuriministeriön hallinnonalan muut tulot,Opetus- ja kulttuuriministeriön hallinnonala,-12821187.18,false,,152,12,2018-12-01,true,complete
2018,revenue,12.30.01.,EU:n maataloustukirahastosta saatavat tulot,Maa- ja metsätalousministeriön hallinnonala,-525166202.17,false,,7,12,2018-12-01,true,complete
2018,revenue,12.30.02.,Maaseudun kehittämiseen saatavat tulot EU:lta,Maa- ja metsätalousministeriön hallinnonala,-346034350.91,false,,6,12,2018-12-01,true,complete
2018,revenue,12.30.03.,Elinkeinokalatalouden kehittämiseen saatavat tulot EU:lta,Maa- ja metsätalousministeriön hallinnonala,-12758072.35,false,,4,12,2018-12-01,true,complete
2018,revenue,12.30.04.,EU:lta saatavat muut tulot,Maa- ja metsätalousministeriön hallinnonala,-455187.41,false,,6,12,2018-12-01,true,complete
2018,revenue,12.30.20.,Maa- ja metsätalousministeriön osuus rahapelitoiminnan tuotosta,Maa- ja metsätalousministeriön hallinnonala,-40585801.7,false,,13,12,2018-12-01,true,complete
2018,revenue,12.30.40.,Vesioikeudelliset kalatalousmaksut,Työ- ja elinkeinoministeriön hallinnonala,-3211511.8,false,,10,12,2018-12-01,true,complete
2018,revenue,12.30.41.,Tenojoen kalastuslupamaksut,Maa- ja metsätalousministeriön hallinnonala,-1172993.96,false,,3,12,2018-12-01,true,complete
2018,revenue,12.30.42.,Hirvieläinten metsästysmaksut,Maa- ja metsätalousministeriön hallinnonala,-5258779.65,false,,11,12,2018-12-01,true,complete
2018,revenue,12.30.44.,Kalastonhoitomaksut,Maa- ja metsätalousministeriön hallinnonala,-8561226,false,,12,12,2018-12-01,true,complete
2018,revenue,12.30.45.,Riistanhoitomaksut,Maa- ja metsätalousministeriön hallinnonala,-11786779.85,false,,12,12,2018-12-01,true,complete
2018,revenue,12.30.99.,Maa- ja metsätalousministeriön hallinnonalan muut tulot,Maa- ja metsätalousministeriön hallinnonala,-9277282.36,false,,188,12,2018-12-01,true,complete
2018,revenue,12.31.10.,Liikenneviraston tulot,Liikenne- ja viestintäministeriön hallinnonala,-6165224.11,false,,147,12,2018-12-01,true,complete
2018,revenue,12.31.99.,Liikenne- ja viestintäministeriön hallinnonalan muut tulot,Liikenne- ja viestintäministeriön hallinnonala,-1988550,false,,8,12,2018-12-01,true,complete
2018,revenue,12.32.20.,Turvallisuus- ja kemikaaliviraston tulot,Työ- ja elinkeinoministeriön hallinnonala,-3394774.67,false,,106,12,2018-12-01,true,complete
2018,revenue,12.32.31.,Palkkaturvamaksujen palautukset,Työ- ja elinkeinoministeriön hallinnonala,-24722849.43,false,,16,12,2018-12-01,true,complete
2018,revenue,12.32.50.,EU:n rakennerahastoista ja muista koheesiopolitiikan rahastoista saatavat tulot,Työ- ja elinkeinoministeriön hallinnonala,-189343554.38,false,,14,12,2018-12-01,true,complete
2018,revenue,12.32.99.,Työ- ja elinkeinoministeriön hallinnonalan muut tulot,Työ- ja elinkeinoministeriön hallinnonala,-334847752.02,false,,179,12,2018-12-01,true,complete
2018,revenue,12.33.02.,Sosiaali- ja terveysalan lupa- ja valvontaviraston tulot,Sosiaali- ja terveysministeriön hallinnonala,-2087848.2,false,,91,12,2018-12-01,true,complete
2018,revenue,12.33.03.,Terveyden ja hyvinvoinnin laitoksen tulot,Sosiaali- ja terveysministeriön hallinnonala,0,false,,18,12,2018-12-01,true,complete
2018,revenue,12.33.90.,Sosiaali- ja terveysministeriön osuus rahapelitoiminnan tuotosta,Sosiaali- ja terveysministeriön hallinnonala,-495600185.51,false,,37,12,2018-12-01,true,complete
2018,revenue,12.33.98.,Valtionapujen palautukset,Sosiaali- ja terveysministeriön hallinnonala,-185314477.3,false,,44,12,2018-12-01,true,complete
2018,revenue,12.33.99.,Sosiaali- ja terveysministeriön hallinnonalan muut tulot,Sosiaali- ja terveysministeriön hallinnonala,-1332901.48,false,,75,12,2018-12-01,true,complete
2018,revenue,12.35.10.,Korvaukset ympäristövahinkojen torjuntatoimista,,0,false,,1,12,2018-12-01,true,complete
2018,revenue,12.35.20.,Siirto Valtion asuntorahastosta,Valtiovarainministeriön hallinnonala,-12000000,false,,2,12,2018-12-01,true,complete
2018,revenue,12.35.99.,Ympäristöministeriön hallinnonalan muut tulot,Maa- ja metsätalousministeriön hallinnonala,-426766.78,false,,122,12,2018-12-01,true,complete
2018,revenue,12.39.01.,Sakkotulot ja tulot hallinnollisista maksuseuraamuksista,Oikeusministeriön hallinnonala,-126543834.79,false,,55,12,2018-12-01,true,complete
2018,revenue,12.39.02.,Verotukseen liittyvät korkotulot,Liikenne- ja viestintäministeriön hallinnonala,-48088323.77,false,,62,12,2018-12-01,true,complete
2018,revenue,12.39.10.,Muut sekalaiset tulot,Eduskunta,-9625742.69,false,,776,12,2018-12-01,true,complete
2018,revenue,13.01.04.,Korot valtion lainoista liikelaitoksille,Valtiovarainministeriön hallinnonala,-6396556.22,false,,5,12,2018-12-01,true,complete
2018,revenue,13.01.05.,Korot muista lainoista,Maa- ja metsätalousministeriön hallinnonala,-70893168.9,false,,82,12,2018-12-01,true,complete
2018,revenue,13.01.07.,Korot talletuksista,Valtiovarainministeriön hallinnonala,-229061.84,false,,26,12,2018-12-01,true,complete
2018,revenue,13.01.09.,Muiden eläkelaitosten puolesta maksettujen eläkemenojen ja valtion muille eläkelaitoksille maksamien ennakoiden korkotulot,Valtiovarainministeriön hallinnonala,-15952692.79,false,,5,12,2018-12-01,true,complete
2018,revenue,13.03.01.,"Osinkotulot, pääomanpalautukset ja osakkeiden myyntitulot",Liikenne- ja viestintäministeriön hallinnonala,-2548683963.23,false,,43,12,2018-12-01,true,complete
2018,revenue,13.04.01.,Osuus Suomen Pankin voitosta,Valtiovarainministeriön hallinnonala,-104000000,false,,3,12,2018-12-01,true,complete
2018,revenue,13.05.01.,Valtion liikelaitosten voiton tuloutukset,Maa- ja metsätalousministeriön hallinnonala,-227704278.09,false,,6,12,2018-12-01,true,complete
2018,revenue,28.91.41.,Energiaverotuki,Valtiovarainministeriön hallinnonala,272634093.64,false,,24,12,2018-12-01,true,complete
2018,technical,12.39.04.,Siirrettyjen määrärahojen peruutukset,Liikenne- ja viestintäministeriön hallinnonala,-191468334.29,false,,40,12,2018-12-01,true,complete
2018,technical,Tapahtumia,vain liikekirjanpidossa,Eduskunta,-1769595646.47,false,,34533,12,2018-12-01,true,complete
2019,expense,21.01.01.,Kansanedustajien toimintamenot,Eduskunta,20012613.67,false,,105,12,2019-12-01,true,complete
2019,expense,21.10.01.,Eduskunnan kanslian toimintamenot,Eduskunta,49956442.99,false,,925,12,2019-12-01,true,complete
2019,expense,21.10.02.,Peruskorjaukseen liittyvät toimintamenot,Eduskunta,823757.32,false,,136,12,2019-12-01,true,complete
2019,expense,21.10.29.,Arvonlisäveromenot,Eduskunta,5333964.54,false,,13,12,2019-12-01,true,complete
2019,expense,21.10.51.,Avustajatuki eduskuntaryhmille,Eduskunta,4288515.73,false,,13,12,2019-12-01,true,complete
2019,expense,21.10.70.,Tietohallinnon laitehankinnat ja kehittämishankkeet,Eduskunta,4438830.75,false,,29,12,2019-12-01,true,complete
2019,expense,21.10.74.,Eduskunnan rakennusten peruskorjaukset,Eduskunta,10080337.1,false,,55,12,2019-12-01,true,complete
2019,expense,21.20.01.,Eduskunnan oikeusasiamiehen kanslian toimintamenot,Eduskunta,6318908.88,false,,348,12,2019-12-01,true,complete
2019,expense,21.30.01.,Ulkopoliittisen instituutin toimintamenot,Eduskunta,3035580.92,false,,529,12,2019-12-01,true,complete
2019,expense,21.30.29.,Arvonlisäveromenot,Eduskunta,172525.1,false,,13,12,2019-12-01,true,complete
2019,expense,21.40.01.,Valtiontalouden tarkastusviraston toimintamenot,Eduskunta,14115565.91,false,,626,12,2019-12-01,true,complete
2019,expense,21.40.29.,Arvonlisäveromenot,Eduskunta,482123.34,false,,13,12,2019-12-01,true,complete
2019,expense,21.90.50.,Eduskuntaryhmien ryhmäkanslioiden tukeminen,Eduskunta,3888145.02,false,,30,12,2019-12-01,true,complete
2019,expense,22.01.01.,Tasavallan presidentin palkkio,Tasavallan presidentti,115500,false,,13,12,2019-12-01,true,complete
2019,expense,22.01.02.,Tasavallan presidentin toimintamenot,Tasavallan presidentti,207549.97,false,,105,12,2019-12-01,true,complete
2019,expense,22.01.20.,Vierailuista ja kokousmatkoista aiheutuvat menot,Tasavallan presidentti,914607.53,false,,128,12,2019-12-01,true,complete
2019,expense,22.02.01.,Tasavallan presidentin kanslian toimintamenot,Tasavallan presidentti,7164023.31,false,,980,12,2019-12-01,true,complete
2019,expense,22.02.02.,Eläkkeellä olevien presidenttien menot,Tasavallan presidentti,365121.82,false,,196,12,2019-12-01,true,complete
2019,expense,22.02.29.,Arvonlisäveromenot,Tasavallan presidentti,870279.37,false,,15,12,2019-12-01,true,complete
2019,expense,22.02.75.,Perusparannukset,Tasavallan presidentti,663386.03,false,,48,12,2019-12-01,true,complete
2019,expense,23.01.01.,Valtioneuvoston kanslian toimintamenot,Valtioneuvoston kanslia,114071349.58,false,,1018,12,2019-12-01,true,complete
2019,expense,23.01.02.,"Ministereiden, heidän valtiosihteeriensä ja erityisavustajie",Valtioneuvoston kanslia,8151435.97,false,,84,12,2019-12-01,true,complete
2019,expense,23.01.03.,Euroopan unionin kansallisten asiantuntijoiden palkkamenot,Oikeusministeriön hallinnonala,1126772.4,false,,169,12,2019-12-01,true,complete
2019,expense,23.01.04.,"Pääministerin, kansliassa toimivien ministereiden ja heidän avustajiensa matkat",Valtioneuvoston kanslia,494786.13,false,,102,12,2019-12-01,true,complete
2019,expense,23.01.22.,Valtioneuvoston selvitys- ja tutkimustoiminta,Valtioneuvoston kanslia,10722360.1,false,,179,12,2019-12-01,true,complete
2019,expense,23.01.23.,Kokeilutoiminnan digitaalinen edistäminen,Valtioneuvoston kanslia,761360.25,false,,15,12,2019-12-01,true,complete
2019,expense,23.01.24.,Suomen EU-puheenjohtajuus,Liikenne- ja viestintäministeriön hallinnonala,33486736.65,false,,2249,12,2019-12-01,true,complete
2019,expense,23.01.25.,Terveet tilat 2028,Opetus- ja kulttuuriministeriön hallinnonala,522031.47,false,,139,12,2019-12-01,true,complete
2019,expense,23.01.26.,Saamelaisten totuus- ja sovintoprosessin edistäminen,Valtioneuvoston kanslia,3426.52,false,,16,12,2019-12-01,true,complete
2019,expense,23.01.29.,Arvonlisäveromenot,Liikenne- ja viestintäministeriön hallinnonala,15146933.1,false,,141,12,2019-12-01,true,complete
2019,expense,23.10.88.,Osakehankinnat,Valtioneuvoston kanslia,2679933.99,false,,122,12,2019-12-01,true,complete
2019,expense,23.20.50.,Puoluetoiminnan tukeminen,Valtioneuvoston kanslia,27090094.5,false,,22,12,2019-12-01,true,complete
2019,expense,23.30.01.,Oikeuskanslerinviraston toimintamenot,Valtioneuvoston kanslia,3158855.24,false,,332,12,2019-12-01,true,complete
2019,expense,23.90.21.,Kunniamerkit,Valtioneuvoston kanslia,754455,false,,5,12,2019-12-01,true,complete
2019,expense,23.90.26.,Suomi 100,Valtioneuvoston kanslia,650003.32,false,,85,12,2019-12-01,true,complete
2019,expense,23.90.59.,Avustus tasa-arvopalkinnon maksamiseen,Valtioneuvoston kanslia,0,false,,3,12,2019-12-01,true,complete
2019,expense,23.90.61.,Jäsenmaksut ja maksuosuudet Euroopan hybridiuhkien torjunnan,Valtioneuvoston kanslia,1140000,false,,2,12,2019-12-01,true,complete
2019,expense,24.01.01.,Ulkoasiainhallinnon toimintamenot,Ulkoministeriön hallinnonala,213899122.6,false,,3861,12,2019-12-01,true,complete
2019,expense,24.01.20.,Tiede- ja kulttuuri-instituuttikiinteistöjen menot,Ulkoministeriön hallinnonala,835566.16,false,,74,12,2019-12-01,true,complete
2019,expense,24.01.21.,Ulkoministeriön hallinnonalan tuottavuusmääräraha,Ulkoministeriön hallinnonala,3218739.91,false,,29,12,2019-12-01,true,complete
2019,expense,24.01.29.,Ulkoministeriön hallinnonalan arvonlisäveromenot,Puolustusministeriön hallinnonala,10969634.86,false,,77,12,2019-12-01,true,complete
2019,expense,24.01.74.,Talonrakennukset,Ulkoministeriön hallinnonala,7437963.55,false,,156,12,2019-12-01,true,complete
2019,expense,24.10.20.,Suomalaisten kriisinhallintajoukkojen ylläpitomenot,Puolustusministeriön hallinnonala,39610320.3,false,,1186,12,2019-12-01,true,complete
2019,expense,24.10.21.,Siviilihenkilöstön osallistuminen kriisinhallintaan,Sisäministeriön hallinnonala,14064947.85,false,,491,12,2019-12-01,true,complete
2019,expense,24.30.66.,Varsinainen kehitysyhteistyö,Työ- ja elinkeinoministeriön hallinnonala,548715744.49,false,,1417,12,2019-12-01,true,complete
2019,expense,24.30.88.,Finnfundin (Teollisen yhteistyön rahasto Oy) pääoman korottaminen,Ulkoministeriön hallinnonala,10000000,false,,5,12,2019-12-01,true,complete
2019,expense,24.30.89.,Kehitysyhteistyön finanssisijoitukset,Ulkoministeriön hallinnonala,112000000,false,,10,12,2019-12-01,true,complete
